SampleNumber,ProductionArea,BedID,LocalAuthority,GridReference,SamplingPoint,DateSampleCollected,DateSampleArrivedAtWeymouth,SpeciesSampled,PSP_HPLCScreenResult(Detected-ND),PSP_HPLC(Microgram_STXeq_per_kg)SemiquantResult_<400->400,PSP_HPLCResult_(Microgram_STXeq_per_kg)HighValueCalculatedFromMU,TotalOA-DTXs-PTXs(Microgram_OA_eq_per_kg)HighValueCalculatedFromMU,TotalAZAS_(Microgram_AZA1_eq_per_kg)HighValueCalculatedFromMU,TotalYTXS(mg_YTX_eq_per_kg)HighValueCalculatedFromMU,ASP(mgPerkg),ActionRequired
BTX/2019/2160,The Wash,B003V,Boston BC,TF44234098,Toft,2019-09-16,2019-09-18,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2161,Porthallow Cove,B34AA,Cornwall PHA,SW80212387,Porthallow North,2019-09-16,2019-09-18,Mussels,ND,,,,,,,
BTX/2019/2162,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2019-09-17,2019-09-18,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2163,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2019-09-16,2019-09-18,Mussels,ND,,,,,,,
BTX/2019/2176,Percuil,B033R,Cornwall PHA,SW85853369,Percuil,2019-09-18,2019-09-19,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2177,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2019-09-18,2019-09-19,Mussels,ND,,,,,,,
BTX/2019/2178,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar,2019-09-18,2019-09-19,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2179,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2019-09-18,2019-09-19,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2180,Dee,B45AB,Flintshire CC,SJ1769980313,Salisbury,2019-09-18,2019-09-19,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2181,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2019-09-18,2019-09-19,Pacific oysters,ND,,,,,,,
BTX/2019/2182,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2019-09-17,2019-09-19,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2183,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2019-09-18,2019-09-19,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2186,Burry Inlet,B038B,Carmarthenshire CC,SS48009950,North (West),2019-09-19,2019-09-20,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2187,Three Rivers,B071O,Carmarthenshire CC,SN36570690,Pastoun Scar,2019-09-18,2019-09-20,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2188,Conwy,B044V,Conwy CBC,SH7630879327,Conwy West,2019-09-19,2019-09-20,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2189,The Thames,B16CN,London PHA,TR06779599,Crouch Approach,2019-09-19,2019-09-20,Cockles,,,,<RL,<RL,<RL,,
BTX/2019/2190,Swale,B076P,Swale BC,TR01316497,The Causeway,2019-09-19,2019-09-20,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2207,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2019-09-22,2019-09-23,Pacific oysters,ND,,,,,,,
BTX/2019/2244,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2019-09-26,2019-09-27,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2245,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2019-09-26,2019-09-27,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2261,Porlock,B094D,Somerset West & Taunton Council,SS87114787,Porlock East,2019-09-30,2019-10-01,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2262,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2019-09-30,2019-10-01,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2264,The Fleet,B25AI,Dorset Council,SY66477627,Fleet Oysters,2019-10-01,2019-10-01,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2293,West Mersea,B13AA,Colchester BC,TM03101211,West Mersea Outfall,2019-10-01,2019-10-02,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2294,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar,2019-10-01,2019-10-02,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2295,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2019-10-01,2019-10-02,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2296,The Thames,B16CM,London PHA,TR00508769,East of Havengore Creek,2019-10-01,2019-10-02,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2297,The Thames,B16BR,London PHA,TQ93798271,Phoenix,2019-10-01,2019-10-02,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2298,The Thames,B16CN,London PHA,TR06779599,Crouch Approach,2019-10-01,2019-10-02,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2299,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats,2019-10-01,2019-10-02,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2300,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2019-10-01,2019-10-02,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2301,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2019-10-01,2019-10-02,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2302,Liverpool Bay - Wirral,B058R,Mersey PHA,SJ29539425,Harrison Drive East,2019-09-30,2019-10-02,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2303,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2019-10-01,2019-10-02,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2304,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2019-10-01,2019-10-02,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2316,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2019-10-02,2019-10-03,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2318,Poole,B54CI,Bournemouth Poole Christchurch Council,SZ01818871,West Brownsea 1,2019-10-03,2019-10-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2325,Brancaster,B05AS,Kings Lynn & West Norfolk BC,TF79884539,Norton Creek Mussels,2019-10-07,2019-10-08,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2342,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2019-10-08,2019-10-09,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2343,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2019-10-08,2019-10-09,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2344,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2019-10-08,2019-10-09,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2359,Colne,B012F,Colchester BC,TM0621416010,Pyefleet Spit,2019-10-09,2019-10-10,Pacific Oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2360,Porthallow Cove,B34AA,Cornwall PHA,SW80212383,Porthallow North,2019-10-08,2019-10-10,Mussels,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2361,Helford,B034W,Cornwall PHA,SW75462765,Porth Navas Quay,2019-10-09,2019-10-10,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2362,Portsmouth Harbour,B020H,Portsmouth PHA,SU62850544,Paulsgrove,2019-10-09,2019-10-10,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2371,Conwy,B044V,Conwy CBC,SH7630879722,Conwy West,2019-10-09,2019-10-11,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2372,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2019-10-10,2019-10-11,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2373,Roach,B73AF,London PHA,TQ94909207,Paglesham,2019-10-10,2019-10-11,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2393,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2019-10-13,2019-10-15,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2394,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2019-10-13,2019-10-15,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2395,Dart,B028B,South Hams DC,SX87415599,Waddeton,2019-10-14,2019-10-15,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2417,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2019-10-15,2019-10-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2418,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2019-10-15,2019-10-16,Mussels,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2419,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2019-10-15,2019-10-16,Mussels,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2420,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2019-10-15,2019-10-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2421,Lantivet Bay,B70AH,Cornwall PHA,SX16305094,Sandheap Point,2019-10-15,2019-10-16,Razors,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2422,Mevagissey Bay,B70AL,Cornwall PHA,SX02264678,Pentewan,2019-10-15,2019-10-16,Razors,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2423,Percuil,B033R,Cornwall PHA,SW85853369,Percuil,2019-10-15,2019-10-16,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2424,Lantic Bay,B70AP,Cornwall PHA,SX13855036,Lantic Bay,2019-10-15,2019-10-16,Razors,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2425,Landrion Point to Gerrans Point,B70AN,Cornwall PHA,SX03975121,Landrion Point to Gerrans Point,2019-10-15,2019-10-16,Razors,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2426,The Wash,B003V,Boston BC,TF44234098,Toft,2019-10-15,2019-10-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2427,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2019-10-14,2019-10-16,Mussels,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2428,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2019-10-15,2019-10-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2429,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,2019-10-15,2019-10-16,Surf clams,ND,,,<RL,<RL,<RL,3.9,
BTX/2019/2430,Burry Inlet,B038I,City and Council of Swansea,SS5113995645,South East 4,2019-10-15,2019-10-16,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2431,Burry Inlet,B038T,City and Council of Swansea,SS4425695519,Whitford Point,2019-10-15,2019-10-16,Cockles,Not tested,,,Not tested,Not tested,Not tested,Not tested,Sample of correct species requested
BTX/2019/2432,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2019-10-15,2019-10-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2446,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2019-10-16,2019-10-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2447,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2019-10-16,2019-10-17,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2448,North Kent Coast,B17BS,Canterbury CC,TR10326689,WOCO Westbeach,2019-10-15,2019-10-17,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2449,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2019-10-16,2019-10-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2450,Dee,B45AB,Flintshire CC,SJ17568056,Salisbury,2019-10-16,2019-10-17,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2451,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2019-10-15,2019-10-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2452,Menai Strait - East,B055S,Gwynedd CC,SH58337328,West of Bangor Pier,2019-10-15,2019-10-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2453,Liverpool Bay - Wirral,B058R,Mersey PHA,SJ29539425,Harrison Drive East,2019-10-16,2019-10-17,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2454,Burry Inlet,B038L,City and Council of Swansea,SS43409470,Whitford Point,2019-10-15,2019-10-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2470,Deben,B010O,East Suffolk Council,TM28834500,Stonner Point,2019-10-21,2019-10-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2471,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2019-10-21,2019-10-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2473,Lyme Bay,B090V,Dorset Council,SY45918886,Lyme Bay Ensis West,2019-10-22,2019-10-23,Razors,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2489,Butley,B009E,East Suffolk Council,TM39434850,Pumping Station Outfall,2019-10-22,2019-10-23,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2499,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2019-10-23,2019-10-25,Mussels,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2534,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2019-10-29,2019-10-30,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2535,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2019-10-29,2019-10-30,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2536,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2019-10-29,2019-10-30,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2537,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2019-10-29,2019-10-30,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2550,Portsmouth Harbour,B020H,Portsmouth PHA,SU62850544,Paulsgrove,2019-10-30,2019-10-31,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2551,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2019-10-30,2019-10-31,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2552,Porlock,B094D,Somerset West & Taunton Council,SS87114787,Porlock East,2019-10-30,2019-10-31,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2566,West Mersea,B13AA,Colchester BC,TM03101211,West Mersea Outfall,2019-11-04,2019-11-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2567,The Thames,B16BS,London PHA,TQ88148489,West of Southend Pier,2019-11-04,2019-11-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2568,Liverpool Bay - Wirral,B058R,Mersey PHA,SJ29539425,Harrison Drive East,2019-11-04,2019-11-05,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2569,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2019-11-04,2019-11-05,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2570,The Fleet,B25AI,Dorset Council,SY66477627,Fleet Oysters,2019-11-05,2019-11-05,Pacific oysters,ND,,,<RL,<RL,<RL,2.2,
BTX/2019/2595,Conwy,B044V,Conwy CBC,SH76317972,Conwy West,2019-11-05,2019-11-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2596,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar,2019-11-05,2019-11-06,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2597,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2019-11-05,2019-11-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2598,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2019-11-05,2019-11-06,Native oysters,ND,,,<RL,<RL,<RL,1.1,
BTX/2019/2599,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2019-11-05,2019-11-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2600,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2019-11-04,2019-11-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2601,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2019-11-05,2019-11-06,Pacific oysters,ND,,,<RL,<RL,<RL,1.4,
BTX/2019/2602,Poole,B54CI,Bournemouth Poole Christchurch Council,SZ01818871,West Brownsea 1,2019-11-05,2019-11-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2620,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2019-11-06,2019-11-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2621,Southampton Water,B21AT,Southampton PHA,SU48760530,Hamble Estuary,2019-11-06,2019-11-07,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2622,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2019-11-06,2019-11-07,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2626,Colne,B012F,Colchester BC,TM0621616018,Pyefleet Spit,2019-11-07,2019-01-08,Pacific Oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2636,Deben,B010O,East Suffolk Council,TM28834500,Stonner Point,2019-11-11,2019-11-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2637,The Wash,B003V,Boston BC,TF44234098,Toft,2019-11-11,2019-11-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2638,Roach,B73AF,London PHA,TQ94909207,Paglesham,2019-11-11,2019-11-12,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2639,Brancaster,B05AS,Kings Lynn & West Norfolk BC,TF79884539,Norton Creek Mussels,2019-11-11,2019-11-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2640,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2019-11-10,2019-11-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2641,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2019-11-11,2019-11-12,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2642,Dart,B028B,South Hams DC,SX87415599,Waddeton,2019-11-11,2019-11-12,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2643,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,2019-11-11,2019-11-12,Surf clams,ND,,,<RL,<RL,<RL,3.6,
BTX/2019/2661,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2019-11-11,2019-11-13,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2662,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2019-11-11,2019-11-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2663,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2019-11-12,2019-11-13,Mussels,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2664,Mevagissey Bay,B70AL,Cornwall PHA,SX02264678,Pentewan,2019-11-12,2019-11-13,Razors,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2665,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2019-11-12,2019-11-13,Mussels,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2666,Butley,B009E,East Suffolk Council,TM39434850,Pumping Station Outfall,2019-11-12,2019-11-13,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2667,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2019-11-12,2019-11-13,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2668,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2019-11-12,2019-11-13,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2669,Burry Inlet,B038I,City and Council of Swansea,SS5113995645,South East 4,2019-11-12,2019-11-13,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2670,Burry Inlet,B038L,City and Council of Swansea,SS4425995519,Whitford Point,2019-11-12,2019-11-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2671,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2019-11-12,2019-11-13,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2678,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2019-11-13,2019-11-14,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2679,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2019-11-13,2019-11-14,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2682,Dee,B45AB,Flintshire CC,SJ1769980313,Salisbury,2019-11-13,2019-11-15,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2694,Helford,B034W,Cornwall PHA,SW75462765,Porth Navas Quay,2019-11-18,2019-11-19,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2695,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2019-11-18,2019-11-19,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2696,Swale,B076P,Swale BC,TR01316497,The Causeway,2019-11-18,2019-11-19,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2721,North Kent Coast,B17BS,Canterbury CC,TR1037866824,WOCO Westbeach,2019-11-19,2019-11-20,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2722,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2019-11-19,2019-11-20,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2723,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2019-11-18,2019-11-20,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2730,Percuil,B033R,Cornwall PHA,SW85853369,Percuil,2019-11-20,2019-11-21,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2731,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2019-11-20,2019-11-21,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2739,Burry Inlet,B038B,Carmarthenshire CC,SS47959886,North (West),2019-11-25,2019-11-26,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2740,Porthallow Cove,B34AA,Cornwall PHA,SW80212387,Porthallow North,2019-11-25,2019-11-26,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2741,Porlock,B094D,Somerset West & Taunton Council,SS87114786,Porlock East,2019-11-25,2019-11-26,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2742,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2019-11-25,2019-11-26,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2758,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2019-11-26,2019-11-27,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2759,Portsmouth Harbour,B020H,Portsmouth PHA,SU62850544,Paulsgrove,2019-11-26,2019-11-27,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2766,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2019-11-27,2019-11-28,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2767,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats,2019-11-27,2019-11-28,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2768,Langstone Harbour,BO19I,Portsmouth PHA,SU70560339,Stoke Common Lake,2019-11-27,2019-11-28,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2769,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2019-11-27,2019-11-28,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2771,Deben,B010O,East Suffolk Council,TM28834500,Stonner Point,2019-12-02,2019-12-03,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2772,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2019-12-02,2019-12-03,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2773,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2019-12-02,2019-12-03,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2774,Southampton Water,B21AT,Southampton PHA,SU48760530,Hamble Estuary,2019-12-02,2019-12-03,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2775,The Fleet,B25AI,Dorset Council,SY66477627,Fleet Oysters,2019-12-03,2019-12-03,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2818,West Mersea,B13AA,Colchester BC,TM03101211,West Mersea Outfall,2019-12-03,2019-12-04,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2819,Conwy,B044V,Conwy CBC,SH7630879722,Conwy West,2019-12-03,2019-12-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2820,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2019-12-03,2019-12-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2821,Mevagissey Bay,B70AL,Cornwall PHA,SX02264678,Pentewan,2019-12-03,2019-12-04,Razors,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2822,Landrion Point to Gerrans Point,B70AN,Cornwall PHA,SX03975121,Landrion Point to Gerrans Point,2019-12-03,2019-12-04,Razors,ND,,,<RL,<RL,<RL,<LOQ,
