SampleNumber,ProductionArea,BedID,LocalAuthority,GridReference,SamplingPoint,DateSampleCollected,DateSampleArrivedAtWeymouth,SpeciesSampled,PSP_HPLCScreenResult(Detected-ND),PSP_HPLC(Microgram_STXeq_per_kg)SemiquantResult_<400->400,PSP_HPLCResult_(Microgram_STXeq_per_kg)HighValueCalculatedFromMU,TotalOA-DTXs-PTXs(Microgram_OA_eq_per_kg)HighValueCalculatedFromMU,TotalAZAS_(Microgram_AZA1_eq_per_kg)HighValueCalculatedFromMU,TotalYTXS(mg_YTX_eq_per_kg)HighValueCalculatedFromMU,ASP(MGPerKG),ActionRequired
BTX-2018-2477,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2018-10-22,2018-10-23,Mussels,,,,133,<RL,<RL,,Additional flesh and water sample requested
BTX-2018-2478,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2018-10-22,2018-10-23,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2479,Helford,B034W,Cornwall PHA,SW75462765,Porth Navas Quay,2018-10-22,2018-10-23,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2480,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2018-10-21,2018-10-23,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2486,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2018-10-23,2018-10-24,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2510,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2018-10-23,2018-10-24,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2511,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2018-10-22,2018-10-24,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2524,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2018-10-24,2018-10-25,Mussels,ND,,,140,<RL,<RL,<LOQ,Additional flesh and water sample requested
BTX-2018-2525,The Thames,B16BR,London PHA,TQ93798271,Phoenix,2018-10-24,2018-10-25,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-2526,The Thames,B16CM,London PHA,TR00508769,East of Havengore Creek,2018-10-24,2018-10-25,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-2527,The Thames,B16CN,London PHA,TR06779599,Crouch Approach,2018-10-24,2018-10-25,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2545,North Kent Coast,B17BS,Canterbury CC,TR10296690,WOCO Westbeach,2018-10-29,2018-10-30,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2546,West Mersea,B13AA,Colchester BC,TM03101211,West Mersea Outfall,2018-10-29,2018-10-30,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2564,Conwy,B044V,Conwy CBC,SH7630879722,Conwy West,2018-10-30,2018-10-31,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2565,Porthallow Cove,B34AA,Cornwall PHA,SW80212387,Porthallow North,2018-10-30,2018-10-31,Mussels,,,,231,<RL,<RL,,Additional flesh sample requested
BTX-2018-2572,Beaulieu,B023I,New Forest DC,SU40280135,Landing Stage,2018-10-31,2018-11-01,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2598,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2018-11-05,2018-10-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2599,Helford,B034W,Cornwall PHA,SW75462765,Porth Navas Quay,2018-11-05,2018-10-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2600,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2018-11-05,2018-10-06,Mussels,ND,,,31,<RL,<RL,<LOQ,
BTX-2018-2601,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2018-11-04,2018-10-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2602,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2018-11-04,2018-10-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2603,Brancaster,B005F,Kings Lynn & West Norfolk BC,TF79364451,Loose-J,2018-11-05,2018-10-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2604,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2018-11-05,2018-10-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2605,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2018-11-05,2018-10-06,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2606,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2018-11-05,2018-10-06,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2607,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2018-11-05,2018-10-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2608,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,2018-11-06,2018-10-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2629,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2018-11-05,2018-11-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2630,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2018-11-06,2018-11-07,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-2631,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2018-11-05,2018-11-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2632,Colne,B012F,Colchester BC,TM0621716021,Pyefleet Spit,2018-11-06,2018-11-07,Pacific Oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2633,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2018-11-06,2018-11-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2634,Roach,B73AF,London PHA,TQ94909207,Paglesham,2018-11-06,2018-11-07,Hard clams,Unsuitable,,,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Additional flesh sample requested
BTX-2018-2635,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2018-11-06,2018-11-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2649,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2018-11-07,2018-11-08,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2650,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2018-11-07,2018-11-08,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2651,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2018-11-07,2018-11-08,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2652,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2018-11-07,2018-11-08,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2655,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2018-11-08,2018-11-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2656,Porthallow Cove,B34AA,Cornwall PHA,SW80212387,Porthallow North,2018-11-08,2018-11-09,Mussels,,,,158,<RL,<RL,,
BTX-2018-2657,Porlock,B094D,West Somerset Council,SS87184778,Porlock East,2018-11-08,2018-11-09,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2658,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2018-11-08,2018-11-09,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-2671,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2018-11-12,2018-11-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2672,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2018-11-12,2018-11-13,Mussels,ND,,,87,<RL,<RL,<LOQ,Additional flesh and water sample requested
BTX-2018-2673,Burry Inlet,B038I,City and Council of Swansea,SS5113995645,South East 4,2018-11-12,2018-11-13,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2674,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point ,2018-11-12,2018-11-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2675,North Kent Coast,B17BS,Canterbury CC,TR10296690,WOCO Westbeach,2018-11-12,2018-11-13,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2691,Porthallow Cove,B34AA,Cornwall PHA,SW80212387,Porthallow North,2018-11-13,2018-11-14,Mussels,ND,,,115,<RL,<RL,<LOQ,Additional flesh and water sample requested
BTX-2018-2692,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2018-11-13,2018-11-14,Native oysters,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-2693,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2018-11-13,2018-11-14,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-2696,Dee,B45AB,Flintshire CC,SJ1764880569,Salisbury,2018-11-14,2018-11-15,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-2697,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2018-11-13,2018-11-15,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2698,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2018-11-14,2018-11-15,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2699,Beaulieu,B023I,New Forest DC,SU40280135,Landing Stage,2018-11-14,2018-11-15,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2700,Swale,B076P,Swale BC,TR01316497,The Causeway,2018-11-13,2018-11-15,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2701,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2018-11-13,2018-11-15,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2702,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2018-11-13,2018-11-15,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2703,The Thames,B16BS,London PHA,TQ88148489,West of Southend Pier ,2018-11-15,2018-11-16,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2722,Burry Inlet,B038B,Carmarthenshire CC,SS49589861,North (West),2018-11-19,2018-11-21,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2723,Brancaster,B005F,Kings Lynn & West Norfolk BC,TF79364451,Loose-J,2018-11-19,2018-11-21,Mussels,ND,,,,,,,
BTX-2018-2724,Roach,B73AF,London PHA,TQ94909207,Paglesham,2018-11-19,2018-11-21,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2725,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2018-11-19,2018-11-21,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2743,Conwy,B044V,Conwy CBC,SH7630879722,Conwy West,2018-11-20,2018-11-21,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2744,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2018-11-20,2018-11-21,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2748,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2018-11-21,2018-11-22,Mussels,,,,44,<RL,<RL,,
BTX-2018-2749,Portsmouth Harbour,B020H,Portsmouth PHA,SU62850544,Paulsgrove,2018-11-21,2018-11-22,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2750,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2018-11-21,2018-11-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2751,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2018-11-21,2018-11-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2754,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2018-11-22,2018-11-23,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2780,West Mersea,B13AA,Colchester BC,TM03101345,West Mersea Outfall,2018-11-27,2018-11-28,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2781,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2018-11-27,2018-11-28,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2782,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2018-11-27,2018-11-28,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2783,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2018-11-27,2018-11-28,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2784,The Wash,B003V,Boston BC,TF44234098,Toft,2018-11-27,2018-11-28,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2785,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2018-11-26,2018-11-28,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2816,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2018-12-03,2018-12-04,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2817,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2018-12-03,2018-12-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2818,Helford,B034W,Cornwall PHA,SW75462765,Porth Navas Quay,2018-12-03,2018-12-04,Pacific oysters,ND,,,<RL,<RL,<RL,1.1,
BTX-2018-2819,Brancaster,B05AS,Kings Lynn & West Norfolk BC,TF7987345401,Norton Creek Mussels,2018-12-03,2018-12-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2820,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2018-12-03,2018-12-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2821,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2018-12-03,2018-12-04,Mussels,ND,,,41,<RL,<RL,<LOQ,
BTX-2018-2822,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,2018-12-04,2018-12-04,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2848,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2018-12-03,2018-12-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2849,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2018-12-03,2018-12-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2850,Colne,B012F,Colchester BC,TM0621616019,Pyefleet Spit,2018-12-04,2018-12-05,Pacific Oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2851,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2018-12-04,2018-12-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2852,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2018-12-04,2018-12-05,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2853,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2018-12-04,2018-12-05,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2854,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2018-12-04,2018-12-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2855,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2018-12-04,2018-12-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2856,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2018-12-03,2018-12-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2857,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2018-12-04,2018-12-05,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-2858,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2018-12-03,2018-12-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2859,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2018-12-04,2018-12-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2860,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2018-12-04,2018-12-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2861,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2018-12-04,2018-12-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2862,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,2018-12-04,2018-12-05,Surf clams,ND,,,<RL,<RL,<RL,3.4,
BTX-2018-2864,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2018-12-04,2018-12-05,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2868,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2018-12-05,2018-12-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2869,Dee,B45AB,Flintshire CC,SJ1780080430,Salisbury,2018-12-05,2018-12-06,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-2870,Roach,B73AF,London PHA,TQ94909207,Paglesham,2018-12-05,2018-12-06,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2871,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2018-12-05,2018-12-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2872,Portsmouth Harbour,B020H,Portsmouth PHA,SU62850544,Paulsgrove,2018-12-05,2018-12-06,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2873,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2018-12-05,2018-12-06,Mussels,ND,,,<RL,<RL,<RL,2,
BTX-2018-2874,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2018-12-04,2018-12-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2875,Lyme Bay,B090M,Torbay BC,SY13687543,Site 1,2018-12-04,2018-12-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2876,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2018-12-04,2018-12-06,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2881,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2018-12-06,2018-12-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2882,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2018-12-06,2018-12-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2883,Porlock,B094D,West Somerset Council,SS87184778,Porlock East,2018-12-06,2018-12-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2884,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2018-12-06,2018-12-07,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2885,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2018-12-06,2018-12-11,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2898,North Kent Coast,B17BS,Canterbury CC,TR10296690,WOCO Westbeach,2018-12-10,2018-12-11,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2899,Burry Inlet,B038B,Carmarthenshire CC,SS48009950,North (West),2018-12-10,2018-12-11,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2900,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2018-12-10,2018-12-11,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2901,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2018-12-10,2018-12-11,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2902,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2018-12-10,2018-12-11,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2903,Burry Inlet,B038I,City and Council of Swansea,SS51139959645,South East 4,2018-12-10,2018-12-11,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2904,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point ,2018-12-10,2018-12-11,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2905,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2018-12-10,2018-12-11,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2915,Porthallow Cove,B34AA,Cornwall PHA,SW802123837,Porthallow North,2018-12-11,2018-12-12,Mussels,ND,,,78,<RL,<RL,<LOQ,
BTX-2018-2916,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2018-12-11,2018-12-12,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2917,The Wash,B003V,Boston BC,TF44234098,Toft,2018-12-10,2018-12-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2918,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2018-12-11,2018-12-12,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2919,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2018-12-11,2018-12-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2920,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2018-12-11,2018-12-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-2921,Conwy,B044V,Conwy CBC,SH7630879722,Conwy West,2018-12-11,2018-12-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
